Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775991654,30,,Aggregated,20.800000,0.000000,150,200,240,280,360,2100,2500,2500,2800,2800,2800,557,0,150,283.52862351885176,39.143300000432646,2759.9957000002178,504.98922800718134
1775991655,30,,Aggregated,21.000000,0.000000,140,200,240,280,360,2100,2500,2500,2800,2800,2800,580,0,140,276.13452482758225,39.143300000432646,2759.9957000002178,504.9120689655172
1775991656,30,,Aggregated,20.800000,0.000000,140,200,240,270,360,560,2500,2500,2800,2800,2800,602,0,140,270.8755157807209,39.143300000432646,2759.9957000002178,504.90365448504986
1775991657,30,,Aggregated,20.600000,0.000000,140,200,240,270,350,540,2500,2500,2800,2800,2800,627,0,140,266.9433009569294,39.143300000432646,2759.9957000002178,504.8070175438597
1775991658,30,,Aggregated,21.400000,0.000000,140,190,230,260,350,530,2500,2500,2800,2800,2800,650,0,140,260.92834353844864,39.143300000432646,2759.9957000002178,504.82153846153847
1775991659,30,,Aggregated,21.000000,0.000000,140,190,230,260,340,530,2500,2500,2800,2800,2800,671,0,140,257.9771086438097,39.143300000432646,2759.9957000002178,504.72727272727275
1775991660,30,,Aggregated,22.100000,0.000000,140,190,230,260,340,520,2500,2500,2800,2800,2800,697,0,140,253.65573113343135,39.143300000432646,2759.9957000002178,504.6370157819225
1775991661,30,,Aggregated,22.000000,0.000000,140,190,230,260,320,500,2500,2500,2800,2800,2800,719,0,140,251.23508191933078,39.143300000432646,2759.9957000002178,504.702364394993
1775991662,30,,Aggregated,21.900000,0.000000,140,190,230,250,320,480,2500,2500,2800,2800,2800,742,0,140,248.18052264150745,39.143300000432646,2759.9957000002178,504.7830188679245
1775991663,30,,Aggregated,21.800000,0.000000,140,200,230,250,320,470,2500,2500,2800,2800,2800,767,0,140,244.41142411994934,39.143300000432646,2759.9957000002178,504.89700130378094
1775991664,30,,Aggregated,22.500000,0.000000,140,190,230,250,320,470,2500,2500,2800,2800,2800,785,0,140,240.83240764331856,39.143300000432646,2759.9957000002178,504.9656050955414
1775991665,30,,Aggregated,22.900000,0.000000,140,190,230,240,320,460,2400,2500,2800,2800,2800,808,0,140,238.04342240099461,39.143300000432646,2759.9957000002178,504.91089108910893
1775991666,30,,Aggregated,23.100000,0.000000,140,190,220,240,310,460,2400,2500,2800,2800,2800,826,0,140,235.4464984261581,39.143300000432646,2759.9957000002178,505.0314769975787
1775991667,30,,Aggregated,22.700000,0.000000,140,190,220,240,310,460,2400,2500,2800,2800,2800,848,0,140,232.93077594340303,39.143300000432646,2759.9957000002178,505.04127358490564
1775991668,30,,Aggregated,22.700000,0.000000,140,180,220,240,310,460,2400,2500,2800,2800,2800,871,0,140,230.44376739380587,39.143300000432646,2759.9957000002178,505.0126291618829
1775991669,30,,Aggregated,22.300000,0.000000,130,180,210,240,310,420,2400,2500,2800,2800,2800,890,0,130,227.1955914606773,39.143300000432646,2759.9957000002178,505.00786516853935
1775991670,30,,Aggregated,21.800000,0.000000,140,180,210,240,310,420,2300,2500,2800,2800,2800,911,0,140,225.75097760703372,39.143300000432646,2759.9957000002178,504.99231613611414
1775991671,30,,Aggregated,21.700000,0.000000,130,180,210,240,310,400,2300,2500,2800,2800,2800,932,0,130,223.70143326180798,39.143300000432646,2759.9957000002178,505.0096566523605
1775991672,30,,Aggregated,21.600000,0.000000,140,180,220,240,310,400,2300,2500,2800,2800,2800,956,0,140,223.53484016736797,39.143300000432646,2759.9957000002178,505.02510460251045
1775991673,30,,Aggregated,21.500000,0.000000,130,180,210,240,310,400,2300,2500,2800,2800,2800,975,0,130,220.55900297436028,39.143300000432646,2759.9957000002178,505.03076923076924
1775991674,30,,Aggregated,21.000000,0.000000,130,180,210,240,300,390,2300,2500,2800,2800,2800,997,0,130,218.7232130391193,39.143300000432646,2759.9957000002178,505.0932798395186
1775991675,30,,Aggregated,21.000000,0.000000,140,180,220,240,310,390,2300,2500,2700,2800,2800,1012,0,130,219.67836788537707,39.143300000432646,2759.9957000002178,505.0355731225296
1775991676,30,,Aggregated,20.600000,0.000000,140,190,220,240,310,400,2300,2500,2700,2800,2800,1035,0,140,220.0269464734357,39.143300000432646,2759.9957000002178,505.0125603864734
1775991677,30,,Aggregated,20.900000,0.000000,140,190,230,250,320,460,2300,2500,2700,2800,2800,1055,0,140,223.21433033176552,39.143300000432646,2759.9957000002178,504.97630331753555
1775991678,30,,Aggregated,20.700000,0.000000,140,190,230,250,320,460,2300,2500,2700,2800,2800,1071,0,140,223.28875443512172,39.143300000432646,2759.9957000002178,504.96638655462186
1775991679,30,,Aggregated,20.700000,0.000000,140,200,230,260,340,460,2300,2500,2700,2800,2800,1094,0,140,226.5959971663699,39.143300000432646,2759.9957000002178,505.0036563071298
1775991680,30,,Aggregated,20.500000,0.000000,140,200,230,260,340,460,2200,2500,2700,2800,2800,1109,0,140,226.35938863842304,39.143300000432646,2759.9957000002178,504.8872858431019
1775991681,30,,Aggregated,19.700000,0.000000,140,200,240,260,340,460,2200,2500,2700,2800,2800,1126,0,140,225.70279005330008,39.143300000432646,2759.9957000002178,504.9360568383659
1775991682,30,,Aggregated,20.200000,0.000000,150,200,240,270,360,460,2200,2500,2700,2800,2800,1152,0,150,228.74696085071218,39.143300000432646,2759.9957000002178,504.9869791666667
1775991683,30,,Aggregated,19.900000,0.000000,150,210,240,280,360,460,2200,2500,2700,2800,2800,1174,0,150,228.85452572403923,39.143300000432646,2759.9957000002178,504.9182282793867
1775991684,30,,Aggregated,19.900000,0.000000,150,210,240,280,360,460,2200,2500,2700,2800,2800,1193,0,150,228.6044793797328,39.143300000432646,2759.9957000002178,504.8449287510478
1775991685,30,,Aggregated,19.500000,0.000000,150,210,240,280,360,460,2200,2500,2700,2800,2800,1210,0,150,229.3019176859673,39.143300000432646,2759.9957000002178,504.8628099173554
1775991686,30,,Aggregated,20.100000,0.000000,160,210,250,280,360,470,2200,2500,2700,2800,2800,1234,0,160,231.0233347650061,39.143300000432646,2759.9957000002178,504.89465153970826
1775991687,30,,Aggregated,19.600000,0.000000,160,210,250,290,360,470,2200,2500,2700,2800,2800,1254,0,160,231.15931993621888,39.143300000432646,2759.9957000002178,504.847687400319
1775991688,30,,Aggregated,19.300000,0.000000,160,210,250,290,360,460,2200,2500,2700,2800,2800,1277,0,160,230.14181605325655,39.143300000432646,2759.9957000002178,504.8895849647612
1775991689,30,,Aggregated,19.700000,0.000000,160,210,250,290,360,460,2200,2500,2700,2800,2800,1303,0,160,229.50331473523147,39.143300000432646,2759.9957000002178,504.9071373752878
1775991690,30,,Aggregated,20.000000,0.000000,160,210,250,280,360,460,2200,2500,2700,2800,2800,1321,0,160,227.69063648751387,39.143300000432646,2759.9957000002178,504.9333838001514
1775991691,30,,Aggregated,20.900000,0.000000,160,210,250,280,360,460,2200,2500,2700,2800,2800,1340,0,150,226.39543611940937,39.143300000432646,2759.9957000002178,504.84328358208955
1775991692,30,,Aggregated,20.800000,0.000000,150,210,250,280,360,460,2100,2500,2700,2800,2800,1364,0,150,224.01254992669354,39.143300000432646,2759.9957000002178,504.8299120234604
1775991693,30,,Aggregated,20.700000,0.000000,150,210,240,280,360,460,2100,2500,2700,2800,2800,1382,0,150,222.04596780029797,39.143300000432646,2759.9957000002178,504.8617945007236
1775991694,30,,Aggregated,20.900000,0.000000,150,210,240,280,360,460,2100,2500,2700,2800,2800,1403,0,150,221.26845288668045,39.143300000432646,2759.9957000002178,504.8923734853885
1775991695,30,,Aggregated,21.100000,0.000000,150,210,240,280,360,460,2100,2500,2700,2800,2800,1424,0,150,219.93307514045566,39.143300000432646,2759.9957000002178,504.8686797752809
1775991696,30,,Aggregated,20.400000,0.000000,150,200,240,270,350,460,2100,2500,2700,2800,2800,1440,0,150,218.43576222222785,39.143300000432646,2759.9957000002178,504.82430555555555
1775991697,30,,Aggregated,21.000000,0.000000,150,210,250,280,360,460,2100,2500,2700,2800,2800,1464,0,150,220.3645653688542,39.143300000432646,2759.9957000002178,504.82650273224044
1775991698,30,,Aggregated,21.200000,0.000000,150,210,240,280,360,460,2100,2500,2700,2800,2800,1483,0,150,218.39546884693232,39.143300000432646,2759.9957000002178,504.8071476736345
1775991699,30,,Aggregated,20.400000,0.000000,150,210,240,280,360,460,610,2500,2700,2800,2800,1509,0,150,217.5980908548683,39.143300000432646,2759.9957000002178,504.8250497017893
1775991700,30,,Aggregated,20.700000,0.000000,150,210,240,280,350,460,610,2500,2700,2800,2800,1528,0,150,216.18424842931745,39.143300000432646,2759.9957000002178,504.8743455497382
1775991701,30,,Aggregated,20.300000,0.000000,150,210,240,280,360,460,610,2500,2700,2800,2800,1544,0,150,217.47829961139743,39.143300000432646,2759.9957000002178,504.8626943005181
1775991702,30,,Aggregated,20.400000,0.000000,150,210,250,280,360,460,610,2500,2700,2800,2800,1566,0,150,218.794735121325,39.143300000432646,2759.9957000002178,504.89208173690935
1775991703,30,,Aggregated,20.700000,0.000000,150,210,250,280,360,460,610,2500,2700,2800,2800,1583,0,150,218.51101528742723,39.143300000432646,2759.9957000002178,504.868603916614
1775991704,30,,Aggregated,20.200000,0.000000,160,210,250,280,360,460,590,2400,2700,2800,2800,1607,0,160,219.63820578717812,39.143300000432646,2759.9957000002178,504.81082762912257
1775991706,30,,Aggregated,20.300000,0.000000,150,210,250,280,360,460,590,2400,2700,2800,2800,1627,0,150,217.98541671788033,39.143300000432646,2759.9957000002178,504.8162261831592
1775991707,30,,Aggregated,20.100000,0.000000,150,210,250,280,360,460,590,2400,2700,2800,2800,1645,0,150,218.3651411550096,39.143300000432646,2759.9957000002178,504.80364741641336
